row_id;kmed_dfr;kmed_hd;kmed_dtw;kmed_lcss;kmed_edr;kmed_erp;kmed_sspd;dbscan_dfr;dbscan_hd;dbscan_dtw;dbscan_lcss;dbscan_edr;dbscan_erp;dbscan_sspd;hdbscan_dfr;hdbscan_hd;hdbscan_dtw;hdbscan_lcss;hdbscan_edr;hdbscan_erp;hdbscan_sspd;agglomorative_dfr;agglomorative_hd;agglomorative_dtw;agglomorative_lcss;agglomorative_edr;agglomorative_erp;agglomorative_sspd;spectral_dfr;spectral_hd;spectral_dtw;spectral_lcss;spectral_edr;spectral_erp;spectral_sspd;spectralKNN_dfr;spectralKNN_hd;spectralKNN_dtw;spectralKNN_lcss;spectralKNN_edr;spectralKNN_erp;spectralKNN_sspd
1164;9;9;80;-1;39;9;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;93;5;5;0;0;0;-1;16;0;3;42;68;86;-1;58;76;45
1165;71;71;7;-1;38;9;72;0;0;0;-1;1;0;0;12;11;15;-1;84;20;20;54;78;73;-1;84;83;15;0;0;0;-1;36;0;17;60;78;19;-1;43;46;4
1166;25;20;25;-1;46;46;36;0;0;0;-1;1;0;0;12;11;15;-1;90;20;20;54;27;78;-1;8;83;5;0;0;0;-1;90;0;10;7;3;10;-1;91;80;38
1167;14;47;17;-1;95;16;51;0;0;0;-1;-1;0;0;-1;15;-1;-1;42;-1;12;11;77;76;-1;57;16;46;0;0;0;-1;82;0;21;84;93;1;-1;56;69;7
1168;14;47;92;-1;76;16;81;0;0;0;-1;-1;0;0;14;15;17;-1;-1;-1;-1;11;77;8;-1;11;16;56;0;0;0;-1;0;0;2;84;93;1;-1;92;69;28
1169;0;28;92;-1;46;16;50;0;0;0;-1;-1;0;0;-1;15;-1;-1;15;-1;12;11;52;8;-1;58;16;46;0;0;0;-1;90;0;10;71;19;52;-1;91;69;9
1170;61;33;75;-1;88;8;68;0;0;0;-1;1;0;0;15;15;17;-1;-1;11;-1;77;73;36;-1;11;7;93;0;0;0;-1;75;0;2;19;89;61;-1;1;81;80
1171;61;79;75;-1;88;8;82;0;0;0;-1;-1;0;0;-1;-1;-1;-1;26;-1;-1;19;73;36;-1;82;7;56;0;0;0;-1;14;0;51;19;6;4;-1;7;81;28
1172;61;49;92;-1;88;8;68;0;0;0;-1;1;0;0;-1;15;17;-1;-1;11;-1;77;77;94;-1;6;7;93;0;0;0;-1;68;0;2;19;89;61;-1;1;81;80
1173;71;71;7;-1;73;88;72;0;0;0;-1;1;0;0;12;11;15;-1;80;20;20;54;78;73;-1;6;5;5;0;0;0;-1;29;0;17;60;78;30;-1;80;24;77
1174;10;80;55;-1;67;3;46;0;0;0;-1;-1;0;0;12;11;15;-1;27;20;20;54;27;73;-1;58;92;5;0;0;0;-1;90;0;10;33;80;19;-1;91;57;89
1175;10;80;10;-1;73;3;10;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;64;92;5;0;0;0;-1;75;0;71;23;17;17;-1;35;57;40
1176;9;9;9;-1;9;23;9;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;27;-1;10;5;21;0;0;0;-1;38;0;7;42;68;74;-1;53;68;41
1177;71;71;7;-1;49;82;72;0;0;0;-1;1;0;0;12;11;15;-1;87;20;20;54;78;73;-1;84;5;15;0;0;0;-1;65;0;17;60;78;19;-1;43;84;4
1178;71;71;7;-1;81;23;72;0;0;0;-1;1;0;0;12;11;15;-1;84;20;20;54;78;73;-1;6;5;15;0;0;0;-1;68;0;18;23;78;19;-1;49;68;89
1179;62;68;95;-1;30;10;23;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;24;5;5;0;0;0;-1;47;0;90;7;31;35;-1;85;42;45
1180;62;68;80;-1;55;1;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;91;60;5;0;0;0;-1;17;0;63;24;86;52;-1;78;90;45
1181;62;46;95;-1;95;10;23;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;27;5;5;0;0;0;-1;82;0;21;91;52;32;-1;56;42;85
1182;42;57;42;-1;66;36;34;-1;0;0;-1;-1;0;0;7;-1;7;-1;-1;-1;-1;74;7;61;-1;84;3;34;58;88;0;-1;36;0;17;9;29;36;-1;43;81;78
1183;42;57;42;-1;76;14;34;-1;0;0;-1;-1;0;0;7;-1;7;-1;-1;-1;-1;74;7;61;-1;8;9;34;58;88;0;-1;90;0;10;9;29;36;-1;91;81;78
1184;42;74;42;-1;49;61;34;-1;0;0;-1;1;0;-1;-1;-1;7;-1;46;-1;-1;74;53;7;-1;88;9;34;58;74;0;-1;36;0;17;9;29;36;-1;43;81;78
1185;53;16;75;-1;95;19;82;0;0;0;-1;1;0;0;15;15;-1;-1;-1;-1;-1;73;38;16;-1;27;13;37;0;0;0;-1;50;0;21;4;95;4;-1;56;13;80
1186;53;16;75;-1;45;83;16;0;0;0;-1;1;-1;0;-1;15;-1;-1;65;-1;-1;77;59;16;-1;71;0;37;0;0;0;-1;41;0;71;19;15;61;-1;35;41;80
1187;53;33;75;-1;88;4;16;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;77;59;16;-1;57;90;37;0;0;0;-1;16;0;3;19;15;61;-1;1;39;80
1188;10;80;10;-1;27;28;10;0;0;0;-1;1;0;0;12;11;15;-1;59;20;20;54;27;73;-1;48;5;5;0;0;0;-1;79;0;71;23;17;17;-1;69;55;40
1189;10;68;7;-1;49;25;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;84;5;5;0;0;0;-1;36;0;17;23;31;19;-1;43;21;4
1190;62;68;55;-1;68;68;46;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;14;83;5;0;0;0;-1;29;0;12;78;86;30;-1;46;43;69
1191;62;80;10;-1;88;66;10;0;0;0;-1;1;0;0;12;11;15;-1;85;20;20;54;27;78;-1;91;5;5;0;0;0;-1;93;0;2;7;3;88;-1;92;78;92
1192;71;80;55;-1;73;3;46;0;0;0;-1;1;0;0;12;11;15;-1;86;20;20;54;27;73;-1;11;92;5;0;0;0;-1;29;0;74;33;8;30;-1;80;54;77
1193;71;71;7;-1;49;28;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;84;5;15;0;0;0;-1;36;0;17;60;78;19;-1;43;74;4
1194;56;28;23;-1;80;93;81;0;0;0;-1;-1;0;0;-1;15;-1;-1;20;-1;12;43;52;76;-1;24;9;46;0;0;0;-1;16;0;3;71;19;6;-1;58;69;9
1195;56;28;23;-1;76;91;50;0;0;0;-1;-1;0;0;-1;15;-1;-1;-1;-1;-1;43;52;8;-1;14;7;46;0;0;0;-1;72;0;12;71;19;6;-1;46;10;9
1196;56;41;23;-1;88;93;88;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;43;25;76;-1;6;9;46;0;0;0;-1;68;0;14;71;10;6;-1;49;69;86
1197;92;76;56;-1;9;56;56;-1;0;0;-1;-1;0;5;3;3;-1;-1;41;-1;-1;34;23;19;-1;10;30;82;0;92;0;-1;38;0;7;34;28;23;-1;34;58;49
1198;92;76;56;-1;88;56;56;3;0;0;-1;-1;0;5;3;3;8;-1;-1;-1;4;34;23;19;-1;55;30;82;0;92;0;-1;60;0;6;34;28;23;-1;51;58;49
1199;92;76;56;-1;66;56;56;-1;0;0;-1;1;0;5;-1;-1;8;-1;-1;-1;-1;22;32;19;-1;84;22;82;0;92;0;-1;36;0;17;34;28;23;-1;43;58;49
1200;62;68;67;-1;67;3;4;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;78;-1;58;92;5;0;0;0;-1;72;0;84;78;86;45;-1;57;83;69
1201;10;80;55;-1;73;25;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;14;5;5;0;0;0;-1;29;0;12;42;31;30;-1;80;21;77
1202;9;9;9;-1;88;9;9;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;48;83;5;0;0;0;-1;79;0;71;42;68;74;-1;69;32;41
1203;62;46;80;-1;80;25;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;93;5;5;0;0;0;-1;16;0;3;91;52;86;-1;58;76;45
1204;10;68;95;-1;30;10;80;0;0;0;-1;1;0;0;12;11;15;-1;63;20;20;54;27;73;-1;24;5;5;0;0;0;-1;47;0;90;23;31;35;-1;85;42;45
1205;9;9;9;-1;9;9;9;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;27;-1;10;83;21;0;0;0;-1;38;0;7;42;68;74;-1;34;32;41
1206;34;79;32;-1;67;0;77;0;0;0;-1;1;0;0;-1;15;17;-1;-1;4;-1;95;77;94;-1;14;15;2;0;0;0;-1;72;0;12;13;6;33;-1;46;22;28
1207;34;49;29;-1;88;8;68;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;95;77;44;-1;21;90;93;0;0;0;-1;74;0;7;13;6;61;-1;53;81;80
1208;61;54;29;-1;88;8;68;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;11;-1;61;73;44;-1;10;90;3;0;0;0;-1;79;0;71;19;89;61;-1;69;81;80
1209;61;49;75;-1;88;36;49;0;0;0;-1;-1;0;0;-1;15;17;-1;-1;-1;16;19;77;36;-1;57;43;93;0;0;0;-1;17;0;77;19;89;61;-1;1;89;80
1210;26;79;75;-1;88;36;49;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;19;73;36;-1;57;43;56;0;0;0;-1;17;0;12;19;49;61;-1;1;89;28
1211;14;49;92;-1;52;8;49;0;0;0;-1;1;0;0;-1;-1;17;-1;-1;-1;-1;11;77;94;-1;14;7;93;0;0;0;-1;29;0;12;84;93;61;-1;80;81;80
1212;81;81;81;-1;76;56;43;-1;0;0;-1;1;0;-1;-1;-1;-1;-1;-1;-1;-1;20;32;19;-1;11;7;41;0;78;0;-1;0;0;47;27;23;15;-1;92;5;63
1213;81;81;61;-1;25;81;43;-1;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;20;32;69;-1;14;7;41;0;78;0;-1;29;0;17;27;23;15;-1;80;5;63
1214;81;81;65;-1;88;61;2;-1;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;20;32;69;-1;21;7;41;0;0;0;-1;74;0;7;27;23;15;-1;53;5;63
1215;11;43;61;-1;88;45;48;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;92;6;69;-1;24;11;7;0;0;0;-1;47;0;45;89;60;15;-1;85;6;63
1216;11;83;61;-1;76;89;48;0;0;0;-1;-1;0;0;-1;15;17;-1;-1;13;13;53;6;17;-1;8;7;7;0;0;0;-1;90;0;10;89;60;15;-1;91;5;63
1217;11;83;61;-1;76;89;48;0;0;0;-1;1;0;0;-1;15;17;-1;-1;13;13;53;6;17;-1;11;7;7;0;0;0;-1;0;0;10;89;60;15;-1;92;5;63
1218;76;85;65;-1;88;95;39;-1;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;0;1;25;-1;36;10;33;65;0;0;-1;85;0;24;35;24;6;-1;48;69;63
1219;76;69;23;-1;88;95;34;-1;0;0;-1;-1;0;0;-1;-1;-1;-1;1;-1;-1;28;7;1;-1;6;7;34;65;88;0;-1;68;0;18;35;29;6;-1;49;69;78
1220;76;85;89;-1;88;26;48;-1;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;28;13;1;-1;58;16;7;65;88;0;-1;90;0;70;35;92;83;-1;91;6;63
1221;62;68;55;-1;36;25;46;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;14;5;5;0;0;0;-1;29;0;12;78;31;30;-1;80;21;45
1222;71;71;7;-1;49;28;72;0;0;0;-1;1;0;0;12;11;15;-1;87;20;20;54;78;73;-1;84;5;15;0;0;0;-1;65;0;17;60;78;95;-1;43;24;4
1223;10;80;10;-1;73;46;46;0;0;0;-1;1;0;0;12;11;15;-1;80;20;20;54;27;73;-1;6;83;5;0;0;0;-1;29;0;12;23;17;30;-1;80;77;77
1224;23;15;15;-1;88;23;65;0;0;0;-1;-1;0;0;12;11;15;-1;-1;20;20;54;78;65;-1;5;5;49;0;0;0;-1;11;0;6;62;75;70;-1;38;68;55
1225;67;20;67;-1;67;59;4;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;78;-1;58;5;86;0;0;0;-1;72;0;84;61;65;45;-1;57;25;69
1226;62;68;55;-1;67;59;4;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;58;5;5;0;0;0;-1;90;0;84;78;86;45;-1;57;25;23
1227;10;9;9;-1;25;72;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;78;73;-1;6;41;5;0;0;0;-1;68;0;7;42;68;74;-1;49;56;41
1228;62;80;25;-1;46;72;36;0;0;0;-1;1;0;0;12;11;15;-1;-1;16;20;54;27;78;-1;8;1;5;0;0;0;-1;78;0;31;24;80;10;-1;91;56;89
1229;10;68;80;-1;88;46;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;24;83;5;0;0;0;-1;16;0;90;23;31;52;-1;58;45;45
1230;62;46;95;-1;95;46;23;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;27;83;5;0;0;0;-1;82;0;21;49;35;32;-1;56;88;85
1231;67;64;7;-1;66;46;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;84;83;5;0;0;0;-1;36;0;17;93;80;19;-1;43;77;23
1232;10;71;7;-1;49;68;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;84;83;15;0;0;0;-1;36;0;17;60;78;19;-1;43;43;4
1233;1;71;7;-1;81;46;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;6;83;15;0;0;0;-1;68;0;18;60;78;19;-1;49;77;89
1234;10;68;80;-1;88;46;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;24;83;5;0;0;0;-1;16;0;3;23;31;52;-1;1;46;45
1235;62;80;10;-1;76;46;10;0;0;0;-1;1;0;0;12;11;15;-1;85;20;20;54;27;73;-1;91;83;5;0;0;0;-1;93;0;2;7;3;88;-1;92;77;92
1236;6;52;52;-1;46;1;71;-1;0;0;-1;1;0;0;0;6;3;-1;-1;-1;-1;7;4;30;-1;8;77;26;81;0;0;-1;90;0;10;37;18;13;-1;91;90;16
1237;6;31;52;-1;76;3;71;-1;0;0;-1;1;0;0;0;6;3;-1;-1;-1;-1;7;4;30;-1;14;55;26;81;0;0;-1;29;0;12;37;55;13;-1;46;57;16
1238;6;31;52;-1;35;5;68;-1;0;0;-1;1;-1;-1;0;-1;-1;-1;-1;-1;-1;7;74;30;-1;12;84;67;81;0;0;-1;60;0;22;37;55;13;-1;52;41;16
1239;0;28;92;-1;88;89;50;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;38;52;1;-1;58;7;46;0;0;0;-1;90;0;10;63;87;3;-1;91;10;9
1240;89;94;92;-1;88;26;95;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;12;6;94;-1;26;16;2;0;0;0;-1;41;0;71;29;9;52;-1;60;6;28
1241;14;47;92;-1;88;36;95;0;0;0;-1;-1;0;0;-1;-1;17;-1;13;-1;-1;11;6;8;-1;14;7;2;0;0;0;-1;72;0;25;84;93;52;-1;46;89;28
1242;10;68;55;-1;52;88;46;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;14;5;5;0;0;0;-1;29;0;12;23;31;30;-1;46;24;45
1243;62;68;95;-1;88;7;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;-1;-1;54;27;73;-1;57;5;5;0;0;0;-1;16;0;3;7;31;35;-1;1;55;45
1244;71;71;7;-1;81;28;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;53;5;15;0;0;0;-1;68;0;18;60;78;19;-1;49;24;89
1245;10;68;80;-1;51;25;80;0;0;0;-1;1;0;0;12;11;15;-1;59;20;20;54;27;73;-1;10;5;5;0;0;0;-1;79;0;7;23;31;74;-1;69;32;41
1246;62;68;80;-1;30;25;80;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;93;5;5;0;0;0;-1;16;0;90;7;31;35;-1;58;76;45
1247;9;9;9;-1;51;9;9;0;0;0;-1;1;0;0;12;11;15;-1;60;20;20;54;78;73;-1;21;83;21;0;0;0;-1;21;0;7;42;68;74;-1;83;32;41
1248;10;64;10;-1;88;28;10;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;6;5;5;0;0;0;-1;68;0;18;93;80;19;-1;49;26;89
1249;10;80;80;-1;30;10;80;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;93;5;5;0;0;0;-1;47;0;90;42;68;35;-1;85;42;45
1250;25;20;25;-1;46;1;36;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;27;78;-1;8;1;94;0;0;0;-1;78;0;10;7;3;10;-1;91;56;38
1251;7;94;65;-1;88;9;77;0;0;0;-1;-1;0;0;-1;-1;-1;-1;5;-1;-1;12;6;27;-1;55;83;42;0;0;0;-1;11;0;6;44;2;38;-1;51;32;65
1252;7;94;1;-1;88;28;77;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;12;6;92;-1;6;5;42;0;0;0;-1;68;0;11;44;2;38;-1;49;26;65
1253;7;94;1;-1;76;46;77;0;0;0;-1;1;0;0;10;-1;16;-1;-1;-1;11;12;6;92;-1;11;83;42;0;0;0;-1;29;0;60;44;2;38;-1;80;46;65
1254;62;46;80;-1;80;72;80;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;93;41;5;0;0;0;-1;16;0;3;91;52;86;-1;58;56;45
1255;62;68;55;-1;67;59;46;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;14;5;5;0;0;0;-1;72;0;12;78;31;45;-1;46;25;69
1256;25;80;67;-1;67;68;46;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;78;-1;8;83;86;0;0;0;-1;72;0;84;7;65;45;-1;57;43;69
1257;16;32;80;-1;80;38;80;0;0;0;-1;-1;0;0;-1;-1;-1;-1;4;-1;-1;14;55;73;-1;93;69;5;0;0;0;-1;16;0;35;86;72;86;-1;58;54;45
1258;25;29;7;-1;66;25;72;0;0;0;-1;1;0;0;-1;-1;15;-1;-1;-1;-1;14;27;73;-1;88;5;5;0;0;0;-1;36;0;17;24;79;52;-1;43;68;45
1259;57;32;58;-1;88;23;68;0;0;0;-1;-1;0;0;15;15;-1;-1;26;-1;-1;14;55;92;-1;53;7;37;0;0;0;-1;60;0;6;88;72;33;-1;52;89;80
1260;71;71;7;-1;25;88;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;84;5;15;0;0;0;-1;36;0;17;60;78;19;-1;43;24;4
1261;71;71;7;-1;49;23;72;0;0;0;-1;1;0;0;12;11;15;-1;87;20;20;54;78;73;-1;84;5;15;0;0;0;-1;36;0;17;60;78;19;-1;43;68;4
1262;9;9;9;-1;51;9;9;0;0;0;-1;1;0;0;12;11;15;-1;60;20;20;54;78;73;-1;21;83;15;0;0;0;-1;21;0;7;42;68;74;-1;83;32;41
1263;11;23;65;-1;88;26;39;0;0;0;-1;-1;0;0;-1;-1;-1;-1;6;-1;-1;53;6;69;-1;93;30;23;0;0;0;-1;16;0;3;89;60;15;-1;58;6;63
1264;89;89;65;-1;25;89;48;0;0;0;-1;-1;0;0;16;15;17;-1;-1;13;-1;12;6;17;-1;14;7;7;0;0;0;-1;29;0;17;29;9;15;-1;80;6;63
1265;11;88;61;-1;25;95;2;0;0;0;-1;1;0;0;-1;-1;-1;-1;-1;-1;-1;46;52;25;-1;14;30;7;0;0;0;-1;29;0;12;27;87;15;-1;43;6;63
1266;88;14;94;-1;88;68;89;4;0;0;-1;1;0;0;-1;10;14;-1;-1;-1;-1;95;19;29;-1;58;39;2;0;0;0;-1;90;0;18;68;9;8;-1;91;19;83
1267;82;95;94;-1;52;92;50;-1;0;0;-1;-1;0;0;-1;-1;-1;-1;26;-1;-1;42;81;29;-1;14;5;2;92;0;0;-1;29;0;40;68;24;8;-1;46;19;83
1268;80;95;94;-1;52;68;50;-1;0;0;-1;1;0;0;-1;-1;14;-1;-1;-1;-1;72;81;29;-1;14;5;2;92;0;0;-1;29;0;12;68;24;8;-1;80;19;83
1269;68;61;46;-1;66;77;11;-1;0;0;-1;-1;0;-1;5;5;6;-1;29;3;2;39;22;38;-1;88;26;4;0;90;0;-1;36;0;55;58;69;22;-1;43;15;68
1270;28;61;46;-1;88;77;11;-1;0;0;-1;-1;0;-1;-1;5;-1;-1;-1;-1;2;58;22;38;-1;57;26;4;0;90;0;-1;82;0;55;20;69;22;-1;56;4;68
1271;68;61;46;-1;95;77;11;-1;0;0;-1;-1;0;-1;5;5;6;-1;29;3;2;39;22;38;-1;27;26;4;0;90;0;-1;42;0;21;58;69;22;-1;60;15;68
1272;11;23;61;-1;94;72;48;0;0;0;-1;1;-1;0;-1;15;-1;-1;-1;-1;13;53;6;17;-1;26;87;7;0;0;0;-1;42;0;71;89;60;15;-1;60;34;63
1273;0;23;61;-1;88;89;2;0;0;0;-1;-1;0;0;-1;15;-1;-1;-1;-1;13;53;58;17;-1;11;7;7;0;0;0;-1;17;0;74;10;87;15;-1;1;5;63
1274;89;83;61;-1;88;26;89;0;0;0;-1;-1;0;0;-1;15;-1;-1;-1;-1;13;12;58;17;-1;8;30;7;0;0;0;-1;90;0;10;29;60;15;-1;91;6;63
1275;9;9;9;-1;9;9;9;0;0;0;-1;1;0;0;12;11;15;-1;60;20;20;54;78;27;-1;10;5;21;0;0;0;-1;38;0;7;42;68;74;-1;83;32;41
1276;10;80;10;-1;27;25;10;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;64;5;15;0;0;0;-1;68;0;71;23;17;17;-1;69;21;40
1277;10;64;7;-1;81;9;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;6;83;5;0;0;0;-1;68;0;18;24;80;19;-1;49;32;89
1278;62;68;7;-1;36;25;72;0;0;0;-1;1;0;0;12;11;15;-1;67;20;20;54;27;73;-1;88;5;5;0;0;0;-1;65;0;17;78;31;95;-1;43;68;45
1279;3;64;7;-1;25;68;4;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;88;83;5;0;0;0;-1;65;0;17;93;59;95;-1;43;43;23
1280;62;46;95;-1;95;10;23;0;0;0;-1;1;0;0;12;11;15;-1;78;20;20;54;27;73;-1;27;5;5;0;0;0;-1;82;0;21;49;35;32;-1;56;42;85
1281;9;9;9;-1;88;9;9;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;78;27;-1;10;83;21;0;0;0;-1;38;0;24;42;68;86;-1;34;32;41
1282;62;68;80;-1;88;10;80;0;0;0;-1;-1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;24;5;5;0;0;0;-1;16;0;3;24;24;35;-1;58;42;45
1283;9;9;9;-1;9;9;9;0;0;0;-1;1;0;0;12;11;15;-1;60;20;20;54;78;27;-1;10;83;21;0;0;0;-1;38;0;7;42;68;74;-1;53;32;41
1284;57;32;32;-1;88;36;95;0;0;0;-1;-1;0;0;15;15;-1;-1;4;-1;-1;14;55;94;-1;6;7;37;0;0;0;-1;68;0;18;13;72;33;-1;49;89;28
1285;61;49;29;-1;25;36;49;0;0;0;-1;-1;0;0;15;15;17;-1;-1;12;16;77;73;44;-1;84;43;93;0;0;0;-1;68;0;18;19;89;61;-1;49;89;80
1286;57;79;32;-1;66;36;95;0;0;0;-1;-1;0;0;15;15;17;-1;10;-1;16;14;55;94;-1;84;7;37;0;0;0;-1;36;0;17;13;6;33;-1;43;89;28
1287;62;46;95;-1;55;68;23;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;78;-1;75;83;5;0;0;0;-1;50;0;31;24;52;52;-1;78;88;85
1288;62;80;10;-1;94;68;10;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;71;83;5;0;0;0;-1;41;0;2;7;3;88;-1;60;88;92
1289;67;2;55;-1;67;46;46;0;0;0;-1;1;0;0;12;11;15;-1;90;20;20;54;27;73;-1;58;83;86;0;0;0;-1;72;0;10;61;65;45;-1;57;77;69
1290;62;80;10;-1;88;68;10;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;73;-1;71;83;5;0;0;0;-1;41;0;2;7;3;88;-1;92;88;92
1291;3;64;7;-1;66;25;4;0;0;0;-1;1;0;0;12;11;15;-1;42;20;20;54;27;73;-1;84;5;5;0;0;0;-1;36;0;17;33;80;19;-1;43;21;23
1292;10;80;10;-1;25;1;72;0;0;0;-1;1;0;0;12;11;15;-1;-1;-1;20;54;27;73;-1;14;1;5;0;0;0;-1;29;0;17;23;80;19;-1;80;56;89
1293;62;46;95;-1;90;68;23;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;78;-1;57;27;5;0;0;0;-1;82;0;21;49;35;32;-1;81;88;85
1294;62;46;95;-1;88;25;23;0;0;0;-1;-1;0;0;12;11;15;-1;-1;20;-1;54;27;73;-1;57;5;5;0;0;0;-1;47;0;90;49;35;32;-1;85;76;45
1295;25;20;25;-1;76;68;46;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;27;78;-1;8;83;5;0;0;0;-1;0;0;10;61;65;10;-1;91;43;38
1296;62;46;95;-1;30;3;23;0;0;0;-1;1;0;0;12;11;15;-1;63;-1;20;54;27;73;-1;24;92;5;0;0;0;-1;47;0;90;91;35;35;-1;85;63;45
1297;10;71;10;-1;73;28;10;0;0;0;-1;1;0;0;12;11;15;-1;-1;20;20;54;78;73;-1;64;5;15;0;0;0;-1;75;0;2;60;17;17;-1;80;26;89
1298;71;71;7;-1;81;28;72;0;0;0;-1;1;0;0;12;11;15;-1;84;20;20;54;78;73;-1;6;5;15;0;0;0;-1;68;0;18;60;78;19;-1;49;24;89
1299;51;87;29;-1;88;8;68;-1;0;0;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;25;30;21;-1;22;39;3;0;0;0;-1;17;0;61;48;49;61;-1;1;81;80
1300;61;54;29;-1;88;14;0;0;0;0;-1;-1;0;0;-1;-1;-1;-1;22;-1;-1;25;73;44;-1;93;90;37;0;0;0;-1;16;0;3;48;49;61;-1;58;81;80
1301;51;87;29;-1;88;14;0;-1;0;0;-1;1;0;0;-1;-1;-1;-1;41;-1;-1;25;37;21;-1;12;90;3;0;69;0;-1;60;0;6;48;85;28;-1;52;81;80
1302;27;23;61;-1;76;89;48;0;0;0;-1;-1;0;0;-1;15;17;-1;-1;13;13;12;6;17;-1;14;7;7;0;0;0;-1;72;0;25;29;60;15;-1;46;5;63
1303;80;88;50;-1;88;81;2;0;0;0;-1;-1;0;0;-1;-1;-1;-1;-1;-1;-1;0;1;1;-1;14;30;7;0;0;0;-1;29;0;73;29;24;3;-1;1;6;9
1304;0;28;23;-1;88;61;39;0;0;0;-1;1;0;0;-1;-1;-1;-1;17;-1;-1;38;52;25;-1;21;28;33;0;0;0;-1;74;0;7;84;87;6;-1;53;72;86
