row_id;kmed_dfr;kmed_hd;kmed_dtw;kmed_lcss;kmed_edr;kmed_erp;kmed_sspd;dbscan_dfr;dbscan_hd;dbscan_dtw;dbscan_lcss;dbscan_edr;dbscan_erp;dbscan_sspd;hdbscan_dfr;hdbscan_hd;hdbscan_dtw;hdbscan_lcss;hdbscan_edr;hdbscan_erp;hdbscan_sspd;agglomorative_dfr;agglomorative_hd;agglomorative_dtw;agglomorative_lcss;agglomorative_edr;agglomorative_erp;agglomorative_sspd;spectral_dfr;spectral_hd;spectral_dtw;spectral_lcss;spectral_edr;spectral_erp;spectral_sspd;spectralKNN_dfr;spectralKNN_hd;spectralKNN_dtw;spectralKNN_lcss;spectralKNN_edr;spectralKNN_erp;spectralKNN_sspd
962;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;11;14;16;6;3;16;-1;10;11;4;18;3;1;-1;11;1;3
963;18;9;3;-1;4;9;6;30;11;14;-1;0;37;11;7;5;5;-1;6;32;11;3;1;1;-1;0;9;1;3;18;8;-1;2;7;18;1;8;3;-1;1;1;12
964;12;13;5;-1;4;10;4;2;1;1;-1;0;1;2;1;10;0;-1;6;0;7;13;6;0;-1;0;16;13;13;7;7;-1;12;5;8;1;3;1;-1;1;3;5
965;12;13;5;-1;4;10;4;2;1;1;-1;0;1;2;1;10;0;-1;6;0;7;13;6;0;-1;1;16;13;13;7;7;-1;12;5;8;1;3;1;-1;1;3;5
966;5;7;9;-1;1;2;9;15;-1;-1;-1;0;-1;-1;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;12;-1;18;9;16;0;3;0;-1;14;3;9
967;16;0;7;-1;4;11;12;14;15;12;-1;-1;20;15;0;3;3;-1;6;5;1;7;7;9;-1;2;8;16;6;3;18;-1;16;16;4;1;3;4;-1;5;3;3
968;8;8;6;-1;4;5;13;3;2;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;5;3;1
969;3;18;18;-1;4;7;7;5;4;4;-1;-1;5;6;2;0;2;-1;3;27;3;9;10;10;-1;0;6;10;5;14;10;-1;4;3;0;10;11;15;-1;5;3;5
970;13;3;8;-1;4;8;18;-1;5;5;-1;-1;6;-1;4;11;7;-1;3;42;8;15;16;17;-1;0;1;6;9;13;12;-1;4;10;11;1;17;1;-1;5;11;4
971;10;10;10;-1;7;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;3;38;8;4;0;13;-1;0;5;11;7;9;13;-1;14;8;15;11;2;6;-1;5;3;10
972;5;5;12;-1;3;2;5;1;8;-1;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;8;16;8;-1;7;7;2;1;3;1;-1;7;3;13
973;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;3;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;2;16;-1;1;3;6
974;6;6;11;-1;10;16;8;13;7;8;-1;-1;18;9;6;2;4;-1;6;19;0;2;2;2;-1;0;15;5;16;1;6;-1;2;0;17;17;16;17;-1;6;13;2
975;9;7;9;-1;15;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;5;3;9
976;10;10;14;-1;4;14;10;-1;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;11;7;9;1;-1;14;8;15;11;2;6;-1;5;3;10
977;13;3;8;-1;6;8;18;19;5;5;-1;0;9;7;4;11;7;-1;6;49;8;15;16;17;-1;0;1;6;9;5;12;-1;2;10;11;1;17;1;-1;12;3;4
978;6;6;11;-1;10;16;8;13;7;8;-1;-1;18;9;6;2;4;-1;6;19;0;2;2;2;-1;1;15;5;2;1;6;-1;2;0;17;17;16;17;-1;6;13;2
979;3;18;18;-1;4;7;7;5;4;4;-1;0;8;6;2;0;2;-1;6;21;3;9;10;10;-1;0;6;10;5;14;10;-1;7;3;0;10;11;15;-1;5;5;5
980;8;8;6;-1;4;5;13;3;2;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;5;3;1
981;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;17;18;9;1;-1;14;8;15;11;2;6;-1;5;3;10
982;16;0;7;-1;4;11;12;14;15;12;-1;-1;20;15;0;3;3;-1;6;5;1;7;7;9;-1;0;8;16;6;3;18;-1;16;16;4;1;3;4;-1;1;3;3
983;13;3;8;-1;4;8;18;19;5;5;-1;-1;6;7;4;11;7;-1;3;42;8;15;16;17;-1;0;1;6;9;13;12;-1;4;10;11;1;17;1;-1;10;11;4
984;6;6;13;-1;4;6;8;6;7;8;-1;0;11;9;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;2;1;6;-1;2;15;17;1;16;1;-1;10;12;2
985;4;4;4;-1;4;4;11;4;3;2;-1;-1;26;4;8;7;6;-1;3;24;2;8;17;8;-1;0;2;4;14;15;2;-1;3;12;7;1;10;13;-1;10;1;1
986;5;5;12;-1;4;2;5;1;8;18;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;18;16;8;-1;7;7;2;1;3;1;-1;10;3;13
987;17;17;17;-1;4;15;17;0;0;0;-1;-1;25;0;11;8;11;-1;6;3;5;10;13;18;-1;8;0;14;1;17;14;-1;2;17;12;1;14;11;-1;10;3;1
988;0;12;0;-1;17;0;0;7;9;9;-1;-1;12;10;3;1;1;-1;6;20;4;5;4;14;-1;0;4;2;4;10;13;-1;17;18;3;1;2;1;-1;13;3;15
989;8;8;6;-1;6;5;13;3;2;7;-1;-1;10;3;9;6;9;-1;6;14;9;12;11;12;-1;0;18;12;11;2;7;-1;1;13;9;1;4;1;-1;2;3;1
990;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;1;-1;12;6;8;1;3;1;-1;16;3;7
991;14;14;14;-1;6;14;14;18;6;6;-1;0;42;8;12;11;12;-1;6;18;8;16;15;15;-1;0;5;18;7;9;13;-1;8;4;13;1;18;1;-1;9;16;14
992;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;2;1;3
993;8;8;6;-1;4;5;13;3;2;7;-1;0;39;3;9;6;9;-1;6;7;9;12;11;12;-1;11;11;12;11;2;4;-1;2;8;9;1;4;1;-1;5;3;1
994;16;0;7;-1;4;11;12;14;15;12;-1;-1;20;15;0;3;3;-1;6;5;1;7;7;9;-1;0;8;16;6;3;18;-1;16;16;4;1;3;4;-1;1;3;3
995;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;17;1;3
996;2;2;2;-1;14;3;2;33;11;11;-1;0;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;9;-1;3;0;5;4;1;18;-1;17;1;0
997;18;9;3;-1;4;9;6;30;11;-1;-1;0;-1;11;7;5;5;-1;6;32;11;3;1;1;-1;0;9;1;3;18;8;-1;7;7;18;1;8;3;-1;10;1;16
998;14;14;14;-1;4;18;14;18;6;6;-1;0;40;8;12;11;12;-1;6;11;8;16;15;15;-1;0;0;11;7;9;7;-1;12;2;13;1;12;1;-1;1;3;17
999;16;0;7;-1;4;11;12;-1;-1;12;-1;-1;20;-1;0;3;3;-1;6;5;1;7;7;9;-1;0;8;16;6;3;18;-1;16;16;4;1;3;4;-1;5;3;3
1000;0;12;0;-1;16;0;0;7;9;9;-1;0;12;10;3;1;1;-1;6;20;4;5;4;14;-1;0;4;2;4;10;9;-1;17;18;3;1;2;1;-1;5;3;15
1001;5;5;12;-1;4;8;5;1;8;10;-1;-1;15;1;5;9;8;-1;6;29;6;18;9;3;-1;9;17;0;18;16;18;-1;2;1;2;1;3;1;-1;10;1;13
1002;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;5;3;10
1003;17;17;17;-1;4;15;17;0;0;0;-1;-1;25;0;11;8;11;-1;6;3;5;10;13;18;-1;0;0;14;8;17;14;-1;2;17;12;1;14;11;-1;5;3;1
1004;8;8;6;-1;4;5;13;3;-1;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;10;3;1
1005;12;13;5;-1;4;10;4;-1;-1;-1;-1;0;-1;-1;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;12;-1;12;6;8;1;3;1;-1;3;3;5
1006;14;14;14;-1;4;14;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;0;0;11;7;9;6;-1;11;2;13;1;12;1;-1;10;0;17
1007;2;2;2;-1;4;9;2;34;11;15;-1;0;41;11;7;5;5;-1;6;32;11;1;8;6;-1;0;9;15;3;4;13;-1;2;18;5;1;1;3;-1;5;1;0
1008;18;9;3;-1;4;9;6;30;11;14;-1;0;37;11;7;5;5;-1;6;32;11;3;1;1;-1;0;9;1;3;18;8;-1;7;7;18;1;8;3;-1;1;1;16
1009;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;5;3;10
1010;3;18;18;-1;4;7;7;5;4;4;-1;0;8;6;2;0;2;-1;6;21;3;9;10;10;-1;0;6;10;5;14;10;-1;7;3;0;10;6;15;-1;1;5;5
1011;6;6;13;-1;4;6;8;6;7;8;-1;0;11;9;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;2;1;6;-1;13;15;17;1;16;1;-1;5;12;2
1012;6;6;13;-1;4;6;8;-1;7;-1;-1;0;-1;-1;6;2;4;-1;6;4;0;2;2;2;-1;0;3;5;2;1;1;-1;12;12;17;1;16;1;-1;1;3;2
1013;2;2;2;-1;4;9;2;34;11;15;-1;0;41;11;7;5;5;-1;6;32;11;1;8;6;-1;0;9;15;3;4;13;-1;2;18;5;1;1;3;-1;10;1;0
1014;13;3;8;-1;6;8;18;19;5;5;-1;0;9;7;4;11;7;-1;6;49;8;15;16;17;-1;0;1;6;9;13;12;-1;0;10;11;1;17;1;-1;3;3;4
1015;8;8;6;-1;4;5;13;3;2;7;-1;0;39;3;9;6;9;-1;6;7;9;12;11;12;-1;0;11;12;11;2;4;-1;2;8;9;1;4;1;-1;1;3;1
1016;4;4;4;-1;4;4;11;4;3;2;-1;-1;7;4;8;7;6;-1;6;33;2;8;17;8;-1;0;2;4;14;15;14;-1;15;14;7;1;10;13;-1;10;1;1
1017;16;0;7;-1;4;11;12;14;15;12;-1;-1;20;15;0;3;3;-1;6;5;1;7;7;9;-1;0;8;16;6;3;18;-1;16;16;4;1;3;4;-1;5;3;3
1018;9;7;9;-1;4;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;4;7;0;0;6;11;-1;18;9;16;0;3;0;-1;0;3;9
1019;17;17;17;-1;4;15;17;0;0;0;-1;-1;25;0;11;8;11;-1;6;3;5;10;13;18;-1;0;0;14;1;17;14;-1;2;17;12;1;14;11;-1;10;3;1
1020;1;1;1;-1;4;1;1;-1;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;0;13;3;17;11;4;-1;1;17;6;1;5;3;-1;5;1;11
1021;1;1;1;-1;4;1;1;41;-1;3;-1;-1;3;-1;10;4;10;-1;2;8;10;11;5;4;-1;0;13;3;15;11;4;-1;2;13;6;1;9;3;-1;5;2;18
1022;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;2;11;4;18;3;1;-1;17;1;3
1023;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;2;3;5
1024;6;6;13;-1;4;6;8;6;7;8;-1;-1;11;9;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;2;1;6;-1;13;15;17;1;16;1;-1;10;12;2
1025;8;8;6;-1;4;5;13;3;-1;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;5;3;1
1026;15;15;15;-1;6;15;15;10;12;0;-1;-1;30;13;11;8;11;-1;6;16;5;14;3;16;-1;0;5;8;1;8;2;-1;11;17;14;3;15;14;-1;3;3;1
1027;6;6;13;-1;4;6;8;36;7;8;-1;-1;11;9;6;2;4;-1;6;47;0;2;2;2;-1;7;3;5;16;1;6;-1;13;15;17;1;16;1;-1;5;12;2
1028;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;6;1;9;10;5;3;-1;6;5;1;15;7;16;-1;5;3;6
1029;4;4;4;-1;6;3;11;32;3;2;-1;0;23;4;8;7;6;-1;6;23;2;8;17;8;-1;0;12;4;14;15;0;-1;2;15;7;6;10;1;-1;2;3;1
1030;15;15;15;-1;10;15;15;10;12;0;-1;-1;30;13;11;8;11;-1;6;16;5;14;3;16;-1;0;5;8;1;8;2;-1;11;17;14;3;15;14;-1;3;3;1
1031;11;11;11;-1;6;16;3;20;17;8;-1;-1;18;17;6;2;4;-1;6;19;0;0;14;7;-1;0;15;7;2;12;1;-1;2;0;10;14;0;10;-1;12;3;8
1032;5;5;12;-1;3;2;5;1;8;-1;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;0;7;0;8;16;12;-1;7;7;2;1;3;1;-1;5;3;13
1033;11;11;11;-1;6;16;3;20;17;8;-1;-1;18;17;6;2;4;-1;6;19;0;0;14;7;-1;0;15;7;2;12;1;-1;2;0;10;14;0;10;-1;2;3;8
1034;2;2;2;-1;2;3;2;24;11;11;-1;0;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;9;-1;3;0;5;1;1;15;-1;17;3;0
1035;1;1;1;-1;4;1;1;44;10;3;-1;0;31;5;10;4;10;-1;6;9;10;11;5;4;-1;0;13;3;15;11;4;-1;2;17;6;1;9;3;-1;1;1;18
1036;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;1;3;10
1037;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;2;38;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;1;3;10
1038;15;15;15;-1;4;15;15;10;12;0;-1;-1;30;13;11;8;11;-1;6;16;5;14;3;16;-1;0;5;8;1;8;2;-1;13;17;14;3;15;14;-1;5;3;1
1039;7;16;16;-1;6;8;16;9;13;5;-1;-1;9;12;4;11;7;-1;6;46;8;6;12;11;-1;17;1;9;12;5;3;-1;2;5;1;15;2;16;-1;2;3;6
1040;1;1;1;-1;4;1;1;39;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;0;13;3;17;11;4;-1;1;13;6;1;5;3;-1;10;1;11
1041;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;-1;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;18;16;12;-1;2;9;16;0;3;0;-1;5;3;9
1042;8;8;6;-1;4;5;13;3;2;7;-1;0;39;3;9;6;9;-1;6;7;9;12;11;12;-1;2;11;12;11;2;4;-1;2;8;9;1;4;1;-1;10;3;1
1043;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;2;38;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;5;3;10
1044;9;7;9;-1;4;2;9;15;16;-1;-1;0;-1;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;0;6;11;-1;2;18;16;0;3;0;-1;2;3;9
1045;9;7;9;-1;15;2;9;15;-1;13;-1;0;21;-1;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;11;-1;18;9;16;0;3;0;-1;13;3;9
1046;4;4;4;-1;4;4;11;4;3;2;-1;0;29;4;8;7;6;-1;6;34;2;8;17;8;-1;0;2;4;14;15;5;-1;15;14;7;1;10;13;-1;5;1;1
1047;17;17;17;-1;6;17;17;0;0;0;-1;0;0;0;11;8;11;-1;6;43;5;10;13;18;-1;0;5;14;1;17;9;-1;5;4;12;1;14;11;-1;2;17;1
1048;17;17;17;-1;4;15;17;0;0;0;-1;-1;25;0;11;8;11;-1;6;3;5;10;13;18;-1;0;0;14;1;17;14;-1;2;17;12;1;14;11;-1;5;3;1
1049;6;6;13;-1;4;6;8;-1;7;8;-1;0;11;9;6;2;4;-1;6;47;0;2;2;2;-1;0;3;5;2;1;6;-1;2;15;17;1;16;1;-1;10;12;2
1050;7;16;16;-1;4;8;16;-1;-1;5;-1;-1;6;12;4;11;7;-1;2;42;8;6;12;11;-1;0;1;9;12;5;3;-1;2;5;1;15;2;16;-1;5;3;6
1051;13;3;8;-1;4;8;18;19;5;5;-1;-1;35;7;4;11;7;-1;6;37;8;15;16;17;-1;0;1;6;9;13;14;-1;4;14;11;1;17;1;-1;10;3;4
1052;2;9;3;-1;17;3;6;42;11;11;-1;0;17;11;7;5;5;-1;6;40;11;3;1;1;-1;0;12;1;3;18;9;-1;3;0;18;13;8;18;-1;12;1;12
1053;17;17;17;-1;6;17;17;0;0;0;-1;-1;0;0;11;8;11;-1;6;22;5;10;13;18;-1;0;5;14;8;17;2;-1;5;4;12;1;14;11;-1;3;3;1
1054;14;14;14;-1;4;18;14;18;6;6;-1;0;24;8;12;11;12;-1;6;12;8;16;15;15;-1;3;0;18;7;9;7;-1;12;2;13;1;18;1;-1;1;3;14
1055;6;6;11;-1;10;16;8;13;7;8;-1;-1;18;9;6;2;4;-1;6;19;0;2;2;2;-1;0;15;5;16;1;6;-1;2;0;17;17;16;17;-1;1;13;2
1056;6;6;13;-1;4;6;8;-1;7;-1;-1;0;-1;9;6;2;4;-1;6;4;0;2;2;2;-1;0;3;5;2;1;1;-1;12;12;17;1;16;1;-1;1;3;2
1057;13;3;8;-1;4;8;18;-1;-1;5;-1;-1;6;7;4;11;7;-1;6;42;8;15;16;17;-1;0;1;6;10;13;12;-1;4;5;11;1;17;1;-1;10;11;4
1058;1;1;1;-1;4;1;1;-1;10;3;-1;0;31;5;10;4;10;-1;6;9;10;11;5;4;-1;0;13;3;15;11;4;-1;2;17;6;1;9;3;-1;1;1;18
1059;12;13;5;-1;4;10;4;2;1;16;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;9;3;5
1060;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;16;3;5
1061;15;15;15;-1;10;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;3;5;8;1;8;9;-1;8;4;14;16;15;12;-1;6;1;1
1062;2;2;2;-1;6;3;2;33;11;11;-1;0;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;15;3;4;9;-1;3;0;5;4;1;18;-1;2;1;0
1063;12;13;5;-1;4;10;4;2;-1;-1;-1;0;-1;-1;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;1;-1;2;6;8;1;3;1;-1;16;3;7
1064;18;2;2;-1;4;9;2;28;11;11;-1;-1;34;11;7;5;5;-1;6;41;11;1;8;6;-1;0;9;15;3;4;17;-1;17;15;5;1;1;3;-1;5;18;0
1065;4;4;4;-1;6;3;11;32;3;2;-1;0;23;4;8;7;6;-1;6;23;2;8;17;8;-1;0;12;4;14;15;0;-1;2;15;7;6;10;1;-1;2;3;1
1066;16;0;7;-1;6;12;12;31;15;12;-1;-1;33;15;0;3;3;-1;6;2;1;7;7;9;-1;0;14;16;6;3;16;-1;10;11;4;18;3;1;-1;17;1;3
1067;12;13;5;-1;4;10;4;2;1;-1;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;6;-1;12;6;8;1;3;1;-1;9;3;5
1068;5;5;12;-1;4;2;5;1;8;18;-1;0;-1;1;5;9;8;-1;6;30;6;18;9;3;-1;8;7;0;18;16;8;-1;7;7;2;1;3;1;-1;1;3;13
1069;4;4;4;-1;4;4;11;4;-1;2;-1;-1;26;-1;8;7;6;-1;2;24;2;8;17;8;-1;0;2;4;14;15;2;-1;3;12;7;1;10;13;-1;10;1;1
1070;4;4;4;-1;4;4;11;4;-1;2;-1;-1;7;4;8;7;6;-1;6;33;2;8;17;8;-1;0;2;4;14;15;14;-1;15;14;7;1;10;13;-1;10;1;1
1071;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;6;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;2;16;-1;10;3;6
1072;1;1;1;-1;4;1;1;-1;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;0;13;3;15;11;4;-1;9;13;6;1;5;3;-1;5;1;11
1073;0;12;0;-1;15;0;0;7;9;9;-1;-1;12;10;3;1;1;-1;6;20;4;5;4;14;-1;7;4;2;4;10;13;-1;17;18;3;1;2;1;-1;10;3;15
1074;18;9;3;-1;4;9;6;25;11;11;-1;0;27;11;7;5;5;-1;6;41;11;3;1;1;-1;0;9;1;3;18;8;-1;7;1;18;1;8;3;-1;1;6;16
1075;8;8;6;-1;4;5;13;-1;2;7;-1;-1;14;3;9;6;9;-1;6;15;9;12;11;12;-1;0;18;12;11;2;7;-1;9;8;9;1;4;1;-1;5;3;1
1076;12;13;5;-1;4;10;4;2;1;16;-1;0;-1;2;1;10;0;-1;6;1;7;13;6;0;-1;0;10;13;13;7;1;-1;12;6;8;1;3;1;-1;1;3;7
1077;4;4;4;-1;4;4;11;4;-1;2;-1;0;2;4;8;7;6;-1;6;34;2;8;17;8;-1;0;2;4;14;15;5;-1;15;14;7;1;10;13;-1;1;1;1
1078;1;1;1;-1;4;1;1;39;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;0;13;3;15;11;4;-1;1;13;6;1;9;3;-1;1;1;18
1079;6;6;13;-1;4;6;8;6;7;8;-1;-1;11;9;6;2;4;-1;6;47;0;2;2;2;-1;1;3;5;2;1;6;-1;13;15;17;1;16;1;-1;10;12;2
1080;2;2;2;-1;2;3;2;21;11;11;-1;-1;17;11;7;5;5;-1;6;40;11;1;8;6;-1;0;12;1;3;4;2;-1;3;0;5;9;1;9;-1;17;9;0
1081;3;18;18;-1;4;7;7;5;4;4;-1;-1;8;6;2;0;2;-1;6;21;3;9;10;10;-1;0;6;10;5;14;10;-1;7;3;0;10;6;15;-1;5;5;5
1082;15;15;15;-1;4;15;15;10;12;0;-1;-1;4;-1;11;8;11;-1;6;10;5;14;3;16;-1;6;0;8;1;8;17;-1;13;17;14;3;15;14;-1;5;1;1
1083;4;4;4;-1;6;3;11;32;3;2;-1;0;23;4;8;7;6;-1;6;23;2;8;17;8;-1;0;12;4;14;15;0;-1;2;15;7;6;10;1;-1;17;3;1
1084;8;8;6;-1;6;5;13;3;2;7;-1;-1;10;3;9;6;9;-1;6;14;9;12;11;12;-1;0;18;12;11;2;7;-1;1;13;9;1;4;1;-1;12;3;1
1085;11;11;11;-1;6;16;3;22;17;8;-1;0;28;17;6;2;4;-1;6;13;0;0;14;7;-1;0;15;7;2;12;0;-1;2;0;10;1;0;1;-1;12;3;8
1086;1;1;1;-1;4;1;1;44;10;3;-1;0;31;5;10;4;10;-1;6;9;10;11;5;4;-1;0;13;3;15;11;4;-1;9;17;6;1;5;3;-1;1;1;11
1087;18;2;2;-1;4;9;2;34;11;15;-1;0;41;11;7;5;5;-1;6;32;11;1;8;6;-1;0;9;15;3;4;13;-1;2;18;5;1;1;3;-1;5;1;0
1088;10;10;10;-1;4;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;17;7;9;1;-1;14;8;15;11;2;6;-1;5;3;10
1089;1;1;1;-1;4;1;1;39;10;3;-1;-1;3;5;10;4;10;-1;6;8;10;11;5;4;-1;14;13;3;17;11;4;-1;1;13;6;1;5;3;-1;5;1;11
1090;13;3;8;-1;6;8;18;19;5;5;-1;0;9;7;4;11;7;-1;6;49;8;15;16;17;-1;0;1;6;9;13;12;-1;0;10;11;1;17;1;-1;3;3;4
1091;11;11;11;-1;4;6;3;29;17;8;-1;-1;36;17;6;2;4;-1;6;45;0;0;14;7;-1;0;3;7;2;12;1;-1;2;15;10;7;0;7;-1;10;8;8
1092;3;18;18;-1;18;7;7;5;4;4;-1;0;5;6;2;0;2;-1;6;35;3;9;10;10;-1;0;6;10;5;14;3;-1;0;3;0;8;6;8;-1;4;1;5
1093;14;14;14;-1;4;14;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;0;0;11;7;9;6;-1;11;2;13;1;12;1;-1;10;0;17
1094;15;15;15;-1;6;17;15;8;12;0;-1;0;0;13;11;8;11;-1;6;44;5;14;3;16;-1;0;5;8;1;8;9;-1;8;4;14;16;15;12;-1;3;1;1
1095;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;2;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;2;16;-1;10;3;6
1096;10;10;10;-1;6;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;6;5;17;18;9;13;-1;2;8;15;11;2;6;-1;17;3;10
1097;7;16;16;-1;4;8;16;9;13;5;-1;-1;6;12;4;11;7;-1;2;42;8;6;12;11;-1;0;1;9;10;5;3;-1;6;5;1;15;7;16;-1;5;3;6
1098;9;7;9;-1;3;2;9;15;16;13;-1;0;46;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;8;6;12;-1;18;9;16;0;3;0;-1;5;3;9
1099;10;10;10;-1;10;14;10;11;14;6;-1;-1;16;14;12;11;12;-1;6;38;8;4;0;13;-1;0;5;11;18;9;13;-1;14;8;15;11;2;6;-1;12;3;10
1100;15;15;15;-1;4;15;15;-1;12;0;-1;-1;4;-1;11;8;11;-1;6;10;5;14;3;16;-1;0;0;8;1;8;17;-1;11;17;14;3;15;14;-1;1;1;1
1101;11;11;11;-1;4;6;3;16;17;8;-1;-1;22;17;6;2;4;-1;6;48;0;0;14;7;-1;0;3;7;2;12;1;-1;14;15;10;7;0;7;-1;10;10;8
1102;9;7;9;-1;0;2;9;15;16;13;-1;0;21;16;5;9;8;-1;6;30;6;17;18;5;-1;0;7;0;0;6;11;-1;18;9;16;0;3;0;-1;5;3;9
1103;14;14;14;-1;4;14;14;18;6;6;-1;-1;16;8;12;11;12;-1;6;39;8;16;15;15;-1;0;0;11;7;9;6;-1;11;2;13;1;12;1;-1;10;0;17
1104;13;3;8;-1;4;8;18;19;5;5;-1;-1;6;7;4;11;7;-1;6;42;8;15;16;17;-1;0;1;6;9;13;12;-1;4;10;11;1;17;1;-1;5;11;4
1105;15;15;15;-1;4;15;15;10;12;0;-1;-1;4;13;11;8;11;-1;6;10;5;14;3;16;-1;0;0;8;1;8;17;-1;13;17;14;3;15;14;-1;5;1;1
1106;0;12;0;-1;6;13;0;12;9;9;-1;0;13;10;3;1;1;-1;6;25;4;5;4;14;-1;0;4;2;4;10;0;-1;2;1;3;12;2;1;-1;10;5;15
